title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
-,-,https://medium.com/@solyarisoftware,https://medium.com/@solyarisoftware/of-course-in-2017-we-are-all-aware-of-the-fundamental-importance-of-cloud-computing-7b61e113e9bc?source=search_post---------238,"[<time datetime=""2017-03-15T19:41:47.054Z"">Mar 15, 2017</time>]",1,1 response,1 min read,"['technology', 'nyc', 'jobs', 'technology', 'nyc', 'jobs']",['https:\\u002F\\u002Fmedium.com\\u002F@TechJobs_NYC\\u002Fcloud-computing-brings-sprawling-centers-but-few-jobs-to-small-towns-2b7d2e77d82b']
How CDNs can adapt to the cloud computing era,-,https://medium.com/@edgecast,https://medium.com/@edgecast/how-cdns-can-adapt-to-the-cloud-computing-era-cd4c41513fde?source=search_post---------239,"[<time datetime=""2017-12-12T17:37:22.147Z"">Dec 12, 2017</time>]",2,0 responses,6 min read,"['cloud-computing', 'twelve-factor', 'azure', 'devops', 'microsoft', 'cloud-computing', 'twelve-factor', 'azure', 'devops', 'microsoft']",['https:\\u002F\\u002Frenatogroffe.medium.com\\u002Fcloud-computing-boas-pr%C3%A1ticas-em-aplica%C3%A7%C3%B5es-twelve-factor-app-1d94ebf36db5']
Cloud Computing Green Initiatives on the Rise,-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/cloud-computing-green-initiatives-on-the-rise-26765bc9cc5?source=search_post---------240,"[<time datetime=""2018-04-24T14:05:48.000Z"">Apr 24, 2018</time>]",1,0 responses,3 min read,"['machine-learning', 'arm', 'microcontrollers', 'hardware', 'internet-of-things', 'machine-learning', 'arm', 'microcontrollers', 'hardware', 'internet-of-things']","['https:\\u002F\\u002Fmedium.com\\u002F@ipgen\\u002Fannouncing-ipgen-bots-for-intellectual-property-creation-5741b03335fc', 'https:\\u002F\\u002Fmedium.com\\u002Fkiite\\u002Fwith-great-data-comes-great-responsibility-and-why-products-like-faception-can-be-dangerous-9c6765e8d3c8', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fartificial-intelligence-ai-in-banking-the-double-edged-sword-276e3e6321ff', 'https:\\u002F\\u002Fevgenypalinov.medium.com\\u002Ffuture-of-finance-aspenlabs-ea7d6fedd2d1', 'https:\\u002F\\u002Fmedium.com\\u002Fpredict\\u002Fbringing-back-to-life-a-poet-who-died-2000-years-ago-in-30-min-thiruvalluvar-c93617dcace6', 'https:\\u002F\\u002Fstructural-genomics-consortium.medium.com\\u002Fthe-alphafold2-success-fc8f54998f29', 'https:\\u002F\\u002Fmedium.com\\u002Fsyncedreview\\u002Funiversity-of-amsterdam-meta-ai-propose-a-roadmap-toward-interactive-language-modelling-based-on-dc0d9dd47642', 'https:\\u002F\\u002Fmedium.com\\u002Fspeedlabs\\u002Findia-will-be-the-first-country-to-implement-ai-in-schools-union-education-minister-ramesh-110c398ebe90', 'https:\\u002F\\u002Faallan.medium.com\\u002Fdeep-learning-at-the-edge-on-an-arm-cortex-powered-camera-board-3ca16eb60ef7']"
Experiences at Cloud Computing Conference Pune 2011,-,https://medium.com/@knoldus,https://medium.com/knoldus/experiences-at-cloud-computing-conference-pune-2011-3cbfcac1149f?source=search_post---------245,"[<time datetime=""2011-06-07T13:20:24.000Z"">Jun 7, 2011</time>]",1,0 responses,1 min read,"['cloud-computing', 'saas', 'iaas', 'paas', 'cloud-computing', 'saas', 'iaas', 'paas']",['https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fsaas-vs-iaas-vs-paas-cloud-computing-models-explained-with-its-benefits-276298aea66d']
Free Courses on Cloud Computing,-,https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/free-courses-on-cloud-computing-7e3c61a4375a?source=search_post---------247,"[<time datetime=""2019-02-22T09:32:00.939Z"">Feb 22, 2019</time>]",0,0 responses,3 min read,"['technology', 'cloud', 'computing', 'technology', 'cloud', 'computing']","['https:\\u002F\\u002Fmedium.com\\u002Fvisvak\\u002Fthis-oasis-is-little-more-than-a-mirage-3cc91617b26', 'https:\\u002F\\u002Fglobal-news.medium.com\\u002Fxiaomi-hkse-1810-hk-cd0b79c1dedd', 'https:\\u002F\\u002Fmedium.com\\u002F@MikeMcCready\\u002Fvirtual-and-augmented-realitys-remediation-558b2f1408f7', 'https:\\u002F\\u002Fmedium.com\\u002F@marksamson_39326\\u002Ftop-3-best-rated-external-zip-drives-pc-2021-best-d72f328d9342', 'https:\\u002F\\u002Fmedium.com\\u002F@jainbrt\\u002Fhomo-sapiens-vs-sub-microscopic-79438b3c7eee', 'https:\\u002F\\u002Fmedium.com\\u002F@Dr_ChrisWedding\\u002F2-bullet-tuesday-5g-autonomous-vehicles-home-batteries-big-boy-pants-happiness-project-49d9d1564ce5', 'https:\\u002F\\u002Fmedium.com\\u002Fvertexventures\\u002Fthe-trajectory-of-autonomous-vehicle-adoption-6e60d2a94e53', 'https:\\u002F\\u002Fdweekly.medium.com\\u002Fmedium-and-message-thoughts-on-our-devices-fda5aaec5987', 'https:\\u002F\\u002Fmedium.com\\u002Freadwrite\\u002Fintroducing-the-technologies-set-to-redefine-cloud-computing-ffda1f5c4609']"
AWS: Six Advantages of Cloud Computing,-,https://lazaroibanez.com/@lazaroibanez,https://lazaroibanez.com/six-advantages-of-cloud-computing-e5781003a727?source=search_post---------248,"[<time datetime=""2020-06-17T09:07:05.748Z"">Jun 17, 2020</time>]",0,0 responses,2 min read,"['technology', 'internet-of-things', 'tech', 'wifi', 'cloud-computing', 'technology', 'internet-of-things', 'tech', 'wifi', 'cloud-computing']",['https:\\u002F\\u002Fmedium.com\\u002Fiotforall\\u002F8-things-you-didnt-know-about-wifi-unlicensed-lte-explained-and-cloud-computing-vs-1fe7e3d271bd']
4 Benefits of Using AI in Cloud Computing,-,https://chatbotnewsdaily.com/@ChatbotNews,https://chatbotnewsdaily.com/4-benefits-of-using-ai-in-cloud-computing-28317d33ac24?source=search_post---------249,"[<time datetime=""2020-04-07T14:47:06.113Z"">Apr 7, 2020</time>]",0,0 responses,5 min read,"['cloud-computing', 'storage', 'migration', 'hybrid-cloud', 'alibabacloud', 'cloud-computing', 'tionStatus', 'scription', 'shedAt', 'gTime']",['https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fchecking-up-on-costs-saving-more-with-cloud-computing-23fbfb15bf']
Cloud computing? A moda agora é fog computing!,-,https://movebla.com/@andersoncosta,https://movebla.com/cloud-computing-a-moda-agora-%C3%A9-fog-computing-16384178e273?source=search_post---------251,"[<time datetime=""2014-06-04T14:40:24.000Z"">Jun 4, 2014</time>]",0,0 responses,2 min read,[],"['https:\\u002F\\u002Fyanpritzker.com\\u002Fstoring-your-stuff-online-is-not-cloud-computing-b3e4ea2472a4', 'https:\\u002F\\u002Fjgdeutsch.medium.com\\u002Fcontactout-is-looking-for-a-content-marketer-to-help-build-our-brand-8f3d86d29ba3', 'https:\\u002F\\u002Fadmin-47464.medium.com\\u002Fhow-to-watch-young-sheldon-season-5-from-anywhere-thesoftpot-543ed6bc6063', 'https:\\u002F\\u002Feliasfelisbertoon.medium.com\\u002Fhello-from-agius-cloud-to-the-world-cb9cf0fc762f', 'https:\\u002F\\u002Fmedium.com\\u002F@grumpetsnfts\\u002Fletter-from-the-mayor-2-6ec2a1f5debe']"
Kenya is hosting the East Africa Big Data Analytics and Cloud Computing Summit next month,-,https://medium.com/@techloy,https://medium.com/techloy/kenya-is-hosting-the-east-africa-big-data-analytics-and-cloud-computing-summit-next-month-340e283781e1?source=search_post---------253,"[<time datetime=""2018-04-16T12:51:54.925Z"">Apr 16, 2018</time>]",0,0 responses,1 min read,"['business', 'cloud-computing', 'technology', 'business', 'cloud-computing', 'technology']","['https:\\u002F\\u002Fliangjunjiang.medium.com\\u002Fuse-rasa-for-your-next-hackthon-project-81978da6bd2a', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fhow-to-make-a-data-driven-decision-come-moving-time-b383106dc710', 'https:\\u002F\\u002Fmedium.com\\u002F@michellenguy\\u002Fkeeper-of-the-guard-clause-ee3bf007ecb1', 'https:\\u002F\\u002Fmedium.com\\u002Fautomation-generation\\u002Fintroducing-alpaca-backtrader-integration-898d8cabffdc', 'https:\\u002F\\u002Fmedium.com\\u002Fbostonhacks\\u002Fteammate-tuesday-ibrahim-shaikh-91ed1ff9dc84', 'https:\\u002F\\u002Fswapnasagarpradhan.medium.com\\u002Finstall-a-kubernetes-cluster-on-rhel8-with-conatinerd-b48b9257877a', 'https:\\u002F\\u002Fmedium.com\\u002F@CodeBriefly\\u002Fhow-to-setup-lets-encrypt-a-free-ssl-certificate-962beaa83fd8', 'https:\\u002F\\u002Fmedium.com\\u002F@jperiodlangley\\u002Feclipse-sirius-e4-application-f3de1013dc23', 'https:\\u002F\\u002Frww.medium.com\\u002Fhow-to-simplify-complex-business-processes-with-cloud-computing-tools-6c72f8f3bb0a']"
Six Utah Companies Recognized For Cloud Computing Prowess,It’s called the Cloud 100 and its purpose is recognizing the top private companies that concentrate on cloud computing.,https://beehivestartups.com/@crawle,https://beehivestartups.com/six-utah-companies-recognized-for-cloud-computing-prowess-747df47007db?source=search_post---------254,"[<time datetime=""2016-09-08T19:06:25.336Z"">Sep 8, 2016</time>]",1,0 responses,2 min read,"['cloud-computing', 'ankr', 'crypto', 'blockchain', 'technology', 'cloud-computing', 'ankr', 'crypto', 'blockchain', 'technology']",['https:\\u002F\\u002Fmedium.com\\u002Fankr-network\\u002Fintroduction-to-technology-cloud-computing-bcb8135471b4']
"Thoughts on Public Enemy, Throwing Away CDs, and the Carbon Costs of Cloud Computing.",-,https://medium.com/@GregHemmings,https://medium.com/@GregHemmings/thoughts-on-public-enemy-throwing-away-cds-and-the-carbon-costs-of-cloud-computing-e10df7094cf6?source=search_post---------255,"[<time datetime=""2015-12-30T13:34:56.863Z"">Dec 30, 2015</time>]",2,0 responses,3 min read,"['cloud-computing', 'hadoop', 'cloud', 'saas', 'iot', 'cloud-computing', 'hadoop', 'cloud', 'saas', 'iot']","['https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fcloud-native-compute-engine-challenges-and-solutions-f62aec2fa6c4', 'https:\\u002F\\u002Ftkhrtkmk.medium.com\\u002Fgcp-cloud-sql-posgresql-installation-afa4141354c8', 'https:\\u002F\\u002Fmedium.com\\u002F@antmihlin\\u002Fsimple-css-based-dropdown-menu-a584d36cd79d', 'https:\\u002F\\u002Fmedium.com\\u002Fyuki-azure-bot\\u002Fdeploying-support-chatbot-using-azure-microservices-architecture-b313b8c07246', 'https:\\u002F\\u002Fmedium.com\\u002Fdcspark\\u002Fdevelopers-corner-notes-on-multisig-utxo-in-cardano-fc164d482a29', 'https:\\u002F\\u002Fmedium.com\\u002Fneo4j\\u002Fneo4j-query-log-analyzer-and-db-analyzer-update-for-neo4j-4-0-with-new-features-181081a464a7', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fa-brief-guide-to-pointers-919578c52a8f', 'https:\\u002F\\u002Farfa-nisar151.medium.com\\u002Fsmart-goal-645828c68625', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fthe-holy-trinity-of-cloud-computing-f84578dd7fa1']"
-,Cloud instances are…,https://medium.com/@dalmaer,https://medium.com/@dalmaer/the-true-promise-of-modern-cloud-computing-empowering-imagination-and-creation-7ab1593bc8d9?source=search_post---------256,"[<time datetime=""2013-08-14T15:01:59.053Z"">Aug 14, 2013</time>]",0,0 responses,3 min read,"['cloud-computing', 'datacenter', 'enterprise-infrastructure', 'virtualization', 'cloud', 'cloud-computing', 'datacenter', 'enterprise-infrastructure', 'virtualization', 'cloud']",['https:\\u002F\\u002Fmedium.com\\u002F@lightspeedvp\\u002Ftop-5-trends-for-enterprise-cloud-computing-in-2010-cc6db6617574']
Free cloud resources to get hands-on cloud computing,-,https://pieceofcakelabs.com/@heyfebin,https://pieceofcakelabs.com/free-cloud-resources-to-get-hands-on-cloud-computing-310fe920553c?source=search_post---------257,"[<time datetime=""2017-01-18T20:51:56.298Z"">Jan 18, 2017</time>]",0,0 responses,1 min read,"['cloud-computing', 'amazon-web-services', 'cloud-computing', 'amazon-web-services']",['https:\\u002F\\u002Fmedium.com\\u002F@HOSTINGdotcom\\u002Ftop-cloud-computing-stories-of-2015-1698ea897c01']
The Power of Cloud Computing in AI Technology,"In this article, you will get to know how AI Technology…",https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/the-power-of-cloud-computing-in-ai-technology-285839e91a2?source=search_post---------258,"[<time datetime=""2020-07-27T02:38:47.496Z"">Jul 26, 2020</time>]",0,0 responses,13 min read,"['cloud-computing', 'cloud', 'digital-transformation', 'cloud-computing', 'cloud', 'digital-transformation']","['https:\\u002F\\u002Fdevon-mobley.medium.com\\u002F4-innovation-trends-in-okc-in-2021-86e5b23d2193', 'https:\\u002F\\u002Fheyimpacty.medium.com\\u002Fthe-business-of-non-profit-management-cb9d7730ab65', 'https:\\u002F\\u002Fdancall.medium.com\\u002Fthe-decade-of-paid-and-the-monetisation-of-fame-11ab4190c469', 'https:\\u002F\\u002Fmedium.com\\u002F@TheDigitalTP\\u002Famazon-is-coming-to-eat-your-lunch-here-are-eleven-ways-to-fight-back-the-digital-8bd454cbcea6', 'https:\\u002F\\u002Fmedium.com\\u002Flitigation-holds-are-for-more-than-litigation\\u002Flitigation-holds-are-for-more-than-litigation-aeab5cc66927', 'https:\\u002F\\u002Fmedium.com\\u002F@TheDigitalTP\\u002Fbusiness-model-maturity-df86ca13302c', 'https:\\u002F\\u002Fmedium.com\\u002F@defieducationfund\\u002Fexpenditure-update-and-multisig-withdrawal-notice-3-ff4da00bd664', 'https:\\u002F\\u002Fmedium.com\\u002Fb2b-buzz\\u002Fb2b-marketplaces-23aa82cef44', 'https:\\u002F\\u002Fmedium.com\\u002F@TheDigitalTP\\u002Fis-cloud-computing-useless-without-a-cloud-exit-strategy-ec8a25e8fdaf']"
"Cloud Computing Made Really Easy, with SAS from Alibaba Cloud",-,https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/cloud-computing-made-really-easy-with-sas-from-alibaba-cloud-4351c530f727?source=search_post---------259,"[<time datetime=""2020-09-10T02:40:16.631Z"">Sep 9, 2020</time>]",0,0 responses,7 min read,"['cloud-computing', 'blockchain', 'cloud-basic', 'cloud-computing', 'blockchain', 'cloud-basic']","['https:\\u002F\\u002Fmedium.com\\u002F@christianlovescode_54980\\u002Fi-almost-died-twice-a-conversation-with-weedmaps-developer-kent-kawahara-d4a0a8a6a4bc', 'https:\\u002F\\u002Fdavelms.medium.com\\u002F5-ways-developers-can-embed-source-code-into-a-medium-article-f23b82cee30', 'https:\\u002F\\u002Ftagtog.medium.com\\u002Ffinding-pokemon-names-in-text-using-dictionaries-and-tagtog-140ac43d65e1', 'https:\\u002F\\u002Fyaxarat.medium.com\\u002Fsetting-up-the-correct-environment-for-kotlin-multiplatform-mobile-development-in-m1-apple-silicon-fa9ee62d0c1d', 'https:\\u002F\\u002Fmedium.com\\u002F@deltapath\\u002Fintroducing-the-benefits-of-a-cloud-based-call-center-c47b4c0703bc', 'https:\\u002F\\u002Fmedium.com\\u002F@rohitcrrm\\u002Fdeleting-deep-nested-folder-from-one-drive-business-or-windows-easiest-way-c9c129ab33ba', 'https:\\u002F\\u002Fmedium.com\\u002Fxt-com\\u002Fxt-will-list-gaf-goe-iwh-lzf-pad-pul-rmf-scf-sw-yif-6f000debb569', 'https:\\u002F\\u002Fkylesamuel.medium.com\\u002Fmy-journey-to-flatiron-school-and-coding-b2b8c257a766', 'https:\\u002F\\u002Fmedium.com\\u002Fcoincentral-staff\\u002Fwhat-is-cloud-computing-the-basics-of-digital-outsourcing-1bffe01475d9']"
What is Cloud Computing All About?,The 400 Billion Dollar Industry Shaping the Future of Tech,https://medium.com/@sanchit-gera,https://medium.com/bits-n-pieces/what-is-cloud-computing-all-about-a2c271dd857f?source=search_post---------260,"[<time datetime=""2021-01-06T05:45:47.263Z"">Jan 5, 2021</time>]",0,0 responses,4 min read,"['cloud-computing', 'technology', 'iot', 'big-data', 'data-center', 'cloud-computing', 'technology', 'iot', 'big-data', 'data-center']",['https:\\u002F\\u002Fmedium.com\\u002F@SchneiderElectric\\u002Fwhere-is-the-edge-in-cloud-computing-f50f55d657bd']
How to pick long-term stock winners in cloud computing | Beth.technology,Cloud software stocks…,https://medium.com/@beth-kindig,https://medium.com/@beth-kindig/how-to-pick-long-term-stock-winners-in-cloud-computing-beth-technology-44a827ee2be4?source=search_post---------261,"[<time datetime=""2019-09-13T04:57:00.000Z"">Sep 12, 2019</time>]",0,0 responses,7 min read,"['google-cloud-platform', 'serverless', 'chatbots', 'machine-learning', 'twilio', 'google-cloud-platform', 'serverless', 'chatbots', 'machine-learning', 'twilio']","['https:\\u002F\\u002Fjavascript.plainenglish.io\\u002Fthe-decorator-design-pattern-in-javascript-6aee27837dbd', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fjavascript-debugging-order-of-operations-2113b8332d62', 'https:\\u002F\\u002Fcodeburst.io\\u002Favoid-using-webpack-md5-hash-when-using-long-term-caching-f460a6f03551', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fallow-your-mobile-visitors-to-easier-share-your-articles-with-the-web-share-api-299038344947', 'https:\\u002F\\u002Fmedium.com\\u002F@sharifsbeat\\u002Frouting-in-reasonreact-4517acaf2c8', 'https:\\u002F\\u002Fonlykiosk.medium.com\\u002Fcomplete-vue-js-guide-9-10-28b2b86f54d', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fhow-to-install-react-js-on-windows-e8e5f1012797', 'https:\\u002F\\u002Fmedium.com\\u002Fnerd-for-tech\\u002Freactdroid-reactive-mvi-architecture-for-android-with-a-pure-kotlin-core-multiplatform-587726a5045f', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-developer-experts\\u002Fbuilding-your-next-serverless-application-the-complete-guide-98e48f85bd3c']"
The Future of Cloud Computing and Databases NoSQL Meetup,-,https://medium.com/@PelotonEngineering,https://medium.com/peloton-engineering/the-future-of-cloud-computing-and-databases-nosql-meetup-66b259246d3a?source=search_post---------262,"[<time datetime=""2015-06-05T02:00:10.669Z"">Jun 4, 2015</time>]",0,0 responses,1 min read,"['technology', 'business', 'politics', 'amazon', 'pentagon', 'technology', 'business', 'politics', 'amazon', 'pentagon']","['https:\\u002F\\u002Fmedium.com\\u002F@yarosnevsky\\u002Fhow-to-start-drop-shipping-business-30-steps-we-took-to-reach-97-000-per-month-ad024f46bf4d', 'https:\\u002F\\u002Fmedium.com\\u002F@margarida.ampf\\u002Fis-it-worth-it-to-start-my-own-airbnb-in-seattle-1c3a0335bb26', 'https:\\u002F\\u002Fmedium.com\\u002F@autorecentcar\\u002Fcanadas-auto-shows-halted-amid-covid-concerns-419bc5349f89', 'https:\\u002F\\u002Fmedium.com\\u002Fgaussventures\\u002Fbordeaux-fintech-a-summary-358d3cc9aabb', 'https:\\u002F\\u002Fdentsuworldservicesindia.medium.com\\u002Fimpact-of-covid-19-on-supply-chain-refocus-on-adaption-and-reinvention-9bfdd3c52d9e', 'https:\\u002F\\u002Fjim-83952.medium.com\\u002Ftech-data-launches-click-to-run-solutions-to-simplify-cloud-deployments-in-asia-pacific-eastwest-21d89c4def5d', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fdirect-to-consumer-is-a-disruptive-force-aca43f20ca8a', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Fcan-cciv-lucid-motors-really-fulfill-their-aggressive-ambitions-4b2cef953227', 'https:\\u002F\\u002Fmedium.com\\u002Fmit-technology-review\\u002Fmeet-americas-newest-military-giant-amazon-69f4e7b5284a']"
Where is the Edge in Cloud Computing?,-,https://medium.com/@SchneiderElectric,https://medium.com/@SchneiderElectric/where-is-the-edge-in-cloud-computing-f50f55d657bd?source=search_post---------263,"[<time datetime=""2016-08-24T22:12:19.593Z"">Aug 24, 2016</time>]",1,0 responses,3 min read,"['cloud-computing', 'analysis', 'artificial-intelligence', 'data-science', 'serverless', 'cloud-computing', 'analysis', 'artificial-intelligence', 'data-science', 'serverless']","['https:\\u002F\\u002Farchitecht.io\\u002Fthe-convergence-of-cloud-computing-alibaba-google-and-china-2b490b51cfb0', 'https:\\u002F\\u002Fmedium.com\\u002F@galdizzy\\u002Fwhy-we-invested-in-tiny-organics-92ddda51b3de', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fmvp-pricing-80ebad5414fe', 'https:\\u002F\\u002Fmedium.com\\u002Fross-republic-thinking\\u002Fis-every-brand-a-bank-these-days-228c3776b51', 'https:\\u002F\\u002Fmedium.com\\u002Ffranchising-com\\u002Fstories-from-the-covid-19-front-lines-q-a-with-john-sahakian-of-title-boxing-club-7e17b211b17f', 'https:\\u002F\\u002Fmedium.com\\u002F@portagency\\u002Fmartech-trends-2018-how-blockchain-and-ai-will-change-marketing-forever-fcbd44ef73e4', 'https:\\u002F\\u002Fmedium.com\\u002F@raymondchetti\\u002Fcre-korea-press-activities-ad3b6f2570be', 'https:\\u002F\\u002Fbethany-dugas.medium.com\\u002Fgive-your-local-small-businesses-some-love-when-the-covid-19-upheaval-settles-2d2766978841', 'https:\\u002F\\u002Fmedium.com\\u002Flibopay\\u002Fmore-fintech-companies-take-on-payment-rail-status-quo-a77167ecc25e', 'https:\\u002F\\u002Fmedium.com\\u002F@tech_fort\\u002Fserverless-big-data-analytics-at-teamwork-amazon-athena-centric-workflow-6a190703153f', 'https:\\u002F\\u002Fmedium.com\\u002F@mfdataengineer\\u002Fmodern-data-warehouse-meeting-by-roman-golovnya-and-krzystof-lechowski-50f9f302505f', 'https:\\u002F\\u002Featcodeplay.com\\u002Fa-simple-dag-to-quickly-purge-old-airflow-logs-274ed5de1567', 'https:\\u002F\\u002Fmedium.datadriveninvestor.com\\u002Ffaunas-off-chain-data-storage-for-dapps-data-driven-investor-b6348808c8a7']"
